,CorrTime,fltLongitude,fltLatitude,fltSpeed,dtTime,srtAngle,NoOfSat,DoorOpen,IgniStat,ExtBatLevel,IntBatLevel,odo,din3,din4,an1,an2,an3,an4,odometer,zzentrydt,angles,angles_cross,lat_long,distances,deltaT,speed
658,2018-06-19 14:51:44,81.190701,24.49364,0,19-06-2018 09:21,168,,0,0,13004,4001,0,1,0,0,,300,300,,19-06-2018 09:22,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
659,2018-06-19 14:52:14,81.190701,24.49364,0,19-06-2018 09:22,168,,0,0,13004,4001,0,1,0,0,,300,300,,19-06-2018 09:22,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
660,2018-06-19 14:52:44,81.190701,24.49364,0,19-06-2018 09:22,168,,0,0,12995,4001,0,1,0,0,,300,300,,19-06-2018 09:23,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
661,2018-06-19 14:53:14,81.190701,24.49364,0,19-06-2018 09:23,168,,0,0,12996,4001,0,1,0,0,,300,300,,19-06-2018 09:24,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
662,2018-06-19 14:53:44,81.190701,24.49364,0,19-06-2018 09:23,168,,0,0,13004,4001,0,1,0,0,,300,300,,19-06-2018 09:24,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
663,2018-06-19 14:54:15,81.190701,24.49364,0,19-06-2018 09:24,168,,0,0,12986,4001,0,1,0,0,,300,300,,19-06-2018 09:25,,,"24.49364, 81.190701",0.0,0.008611111111111111,0.0
664,2018-06-19 14:54:45,81.190701,24.49364,0,19-06-2018 09:24,168,,0,0,12985,4001,0,1,0,0,,300,300,,19-06-2018 09:25,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
665,2018-06-19 14:55:15,81.190701,24.49364,0,19-06-2018 09:25,168,,0,0,12985,4001,0,1,0,0,,300,300,,19-06-2018 09:26,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
666,2018-06-19 14:55:45,81.190701,24.49364,0,19-06-2018 09:25,168,,0,0,12985,4001,0,1,0,0,,300,300,,19-06-2018 09:26,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
667,2018-06-19 14:56:15,81.190701,24.49364,0,19-06-2018 09:26,168,,0,0,12985,4001,0,1,0,0,,300,300,,19-06-2018 09:26,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
668,2018-06-19 14:56:45,81.190701,24.49364,0,19-06-2018 09:26,168,,0,0,12974,4001,0,1,0,0,,300,300,,19-06-2018 09:27,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
669,2018-06-19 14:57:15,81.190701,24.49364,0,19-06-2018 09:27,168,,0,0,12975,4001,0,1,0,0,,300,300,,19-06-2018 09:27,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
670,2018-06-19 14:57:45,81.190701,24.49364,0,19-06-2018 09:27,168,,0,0,12983,4001,0,1,0,0,,300,300,,19-06-2018 09:28,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
671,2018-06-19 14:58:15,81.190701,24.49364,0,19-06-2018 09:28,168,,0,0,12965,4001,0,1,0,0,,300,300,,19-06-2018 09:28,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
672,2018-06-19 14:58:45,81.190701,24.49364,0,19-06-2018 09:28,168,,0,0,12965,4001,0,1,0,1,,300,300,,19-06-2018 09:29,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
673,2018-06-19 14:59:15,81.190701,24.49364,0,19-06-2018 09:29,168,,0,0,12964,4001,0,1,0,0,,300,300,,19-06-2018 09:29,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
674,2018-06-19 14:59:45,81.190701,24.49364,0,19-06-2018 09:29,168,,0,0,12956,4001,0,1,0,0,,300,300,,19-06-2018 09:30,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
675,2018-06-19 15:00:15,81.190701,24.49364,0,19-06-2018 09:30,168,,0,0,12955,4001,0,1,0,0,,300,300,,19-06-2018 09:31,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
676,2018-06-19 15:00:45,81.190701,24.49364,0,19-06-2018 09:30,168,,0,0,12946,4001,0,1,0,0,,300,300,,19-06-2018 09:31,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
677,2018-06-19 15:01:15,81.190701,24.49364,0,19-06-2018 09:31,168,,0,0,12954,4001,0,1,0,0,,300,300,,19-06-2018 09:32,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
678,2018-06-19 15:01:45,81.190701,24.49364,0,19-06-2018 09:31,168,,0,0,12946,4001,0,1,0,0,,300,300,,19-06-2018 09:32,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
679,2018-06-19 15:02:15,81.190701,24.49364,0,19-06-2018 09:32,168,,0,0,12941,4001,0,1,0,0,,300,300,,19-06-2018 09:32,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
680,2018-06-19 15:02:45,81.190701,24.49364,0,19-06-2018 09:32,168,,0,0,12946,4001,0,1,0,0,,300,300,,19-06-2018 09:33,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
681,2018-06-19 15:03:15,81.190701,24.49364,0,19-06-2018 09:33,168,,0,0,12936,4001,0,1,0,0,,300,300,,19-06-2018 09:34,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
682,2018-06-19 15:03:45,81.190701,24.49364,0,19-06-2018 09:33,168,,0,0,12936,4001,0,1,0,0,,300,300,,19-06-2018 09:34,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
683,2018-06-19 15:04:15,81.190701,24.49364,0,19-06-2018 09:34,168,,0,0,12936,4001,0,1,0,0,,300,300,,19-06-2018 09:35,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
684,2018-06-19 15:04:45,81.190701,24.49364,0,19-06-2018 09:34,168,,0,0,12936,4001,0,1,0,12,,300,300,,19-06-2018 09:35,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
685,2018-06-19 15:05:15,81.190701,24.49364,0,19-06-2018 09:35,168,,0,0,12936,4001,0,1,0,0,,300,300,,19-06-2018 09:36,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
686,2018-06-19 15:05:45,81.190701,24.49364,0,19-06-2018 09:35,168,,0,0,12926,4001,0,1,0,0,,300,300,,19-06-2018 09:36,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
687,2018-06-19 15:06:15,81.190701,24.49364,0,19-06-2018 09:36,168,,0,0,12922,4001,0,1,0,0,,300,300,,19-06-2018 09:37,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
688,2018-06-19 15:06:45,81.190701,24.49364,0,19-06-2018 09:36,168,,0,0,12926,4001,0,1,0,0,,300,300,,19-06-2018 09:37,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
689,2018-06-19 15:07:15,81.190701,24.49364,0,19-06-2018 09:37,168,,0,0,12926,4001,0,1,0,0,,300,300,,19-06-2018 09:38,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
690,2018-06-19 15:07:45,81.190701,24.49364,0,19-06-2018 09:37,168,,0,0,12925,4001,0,1,0,0,,300,300,,19-06-2018 09:38,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
691,2018-06-19 15:08:15,81.190701,24.49364,0,19-06-2018 09:38,168,,0,0,12917,4001,0,1,0,0,,300,300,,19-06-2018 09:39,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
692,2018-06-19 15:08:45,81.190701,24.49364,0,19-06-2018 09:38,168,,0,0,12907,4001,0,1,0,2,,300,300,,19-06-2018 09:39,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
693,2018-06-19 15:09:15,81.190701,24.49364,0,19-06-2018 09:39,168,,0,0,12916,4001,0,1,0,0,,300,300,,19-06-2018 09:40,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
694,2018-06-19 15:09:45,81.190701,24.49364,0,19-06-2018 09:39,168,,0,0,12907,4001,0,1,0,0,,300,300,,19-06-2018 09:40,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
695,2018-06-19 15:10:15,81.190701,24.49364,0,19-06-2018 09:40,168,,0,0,12889,4001,0,1,0,0,,300,300,,19-06-2018 09:41,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
696,2018-06-19 15:10:45,81.190701,24.49364,0,19-06-2018 09:40,168,,0,0,12895,4001,0,1,0,0,,300,300,,19-06-2018 09:41,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
697,2018-06-19 15:11:15,81.190701,24.49364,0,19-06-2018 09:41,168,,0,0,12907,4001,0,1,0,0,,300,300,,19-06-2018 09:41,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
698,2018-06-19 15:11:45,81.190701,24.49364,0,19-06-2018 09:41,168,,0,0,12897,4001,0,1,0,0,,300,300,,19-06-2018 09:42,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
699,2018-06-19 15:12:15,81.190701,24.49364,0,19-06-2018 09:42,168,,0,0,12897,4001,0,1,0,0,,300,300,,19-06-2018 09:42,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
700,2018-06-19 15:12:45,81.190701,24.49364,0,19-06-2018 09:42,168,,0,0,12907,4001,0,1,0,0,,300,300,,19-06-2018 09:43,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
701,2018-06-19 15:13:15,81.190701,24.49364,0,19-06-2018 09:43,168,,0,0,12897,4001,0,1,0,0,,300,300,,19-06-2018 09:43,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
702,2018-06-19 15:13:45,81.190701,24.49364,0,19-06-2018 09:43,168,,0,0,12887,4001,0,1,0,0,,300,300,,19-06-2018 09:44,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
703,2018-06-19 15:14:15,81.190701,24.49364,0,19-06-2018 09:44,168,,0,0,12897,4001,0,1,0,0,,300,300,,19-06-2018 09:44,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
704,2018-06-19 15:14:46,81.190701,24.49364,0,19-06-2018 09:44,168,,0,0,12887,4001,0,1,0,0,,300,300,,19-06-2018 09:45,,,"24.49364, 81.190701",0.0,0.008611111111111111,0.0
705,2018-06-19 15:15:16,81.190701,24.49364,0,19-06-2018 09:45,168,,0,0,12878,4001,0,1,0,0,,300,300,,19-06-2018 09:47,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
706,2018-06-19 15:15:46,81.190701,24.49364,0,19-06-2018 09:45,168,,0,0,12887,4001,0,1,0,0,,300,300,,19-06-2018 09:47,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
707,2018-06-19 15:16:16,81.190701,24.49364,0,19-06-2018 09:46,168,,0,0,12878,4001,0,1,0,0,,300,300,,19-06-2018 09:47,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
708,2018-06-19 15:16:46,81.190701,24.49364,0,19-06-2018 09:46,168,,0,0,12878,4001,0,1,0,0,,300,300,,19-06-2018 09:47,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
709,2018-06-19 15:17:16,81.190701,24.49364,0,19-06-2018 09:47,168,,0,0,12878,4001,0,1,0,0,,300,300,,19-06-2018 09:48,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
710,2018-06-19 15:17:46,81.190701,24.49364,0,19-06-2018 09:47,168,,0,0,12878,4001,0,1,0,0,,300,300,,19-06-2018 09:48,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
711,2018-06-19 15:18:16,81.190701,24.49364,0,19-06-2018 09:48,168,,0,0,12878,4001,0,1,0,0,,300,300,,19-06-2018 09:48,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
712,2018-06-19 15:18:46,81.190701,24.49364,0,19-06-2018 09:48,168,,0,0,12868,4001,0,1,0,0,,300,300,,19-06-2018 09:49,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
713,2018-06-19 15:19:16,81.190701,24.49364,0,19-06-2018 09:49,168,,0,0,12868,4001,0,1,0,0,,300,300,,19-06-2018 09:49,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
714,2018-06-19 15:19:46,81.190701,24.49364,0,19-06-2018 09:49,168,,0,0,12868,4001,0,1,0,0,,300,300,,19-06-2018 09:50,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
715,2018-06-19 15:20:16,81.190701,24.49364,0,19-06-2018 09:50,168,,0,0,12867,4001,0,1,0,0,,300,300,,19-06-2018 09:51,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
716,2018-06-19 15:20:46,81.190701,24.49364,0,19-06-2018 09:50,168,,0,0,12868,4001,0,1,0,0,,300,300,,19-06-2018 09:51,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
717,2018-06-19 15:21:16,81.190701,24.49364,0,19-06-2018 09:51,168,,0,0,12858,4001,0,1,0,0,,300,300,,19-06-2018 09:51,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
718,2018-06-19 15:21:46,81.190701,24.49364,0,19-06-2018 09:51,168,,0,0,12858,4001,0,1,0,0,,300,300,,19-06-2018 09:52,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
719,2018-06-19 15:22:16,81.190701,24.49364,0,19-06-2018 09:52,168,,0,0,12865,4001,0,1,0,0,,300,300,,19-06-2018 09:52,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
720,2018-06-19 15:22:46,81.190701,24.49364,0,19-06-2018 09:52,168,,0,0,12858,4001,0,1,0,0,,300,300,,19-06-2018 09:53,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
721,2018-06-19 15:23:16,81.190701,24.49364,0,19-06-2018 09:53,168,,0,0,12858,4001,0,1,0,0,,300,300,,19-06-2018 09:53,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
722,2018-06-19 15:23:46,81.190701,24.49364,0,19-06-2018 09:53,168,,0,0,12849,4001,0,1,0,0,,300,300,,19-06-2018 09:54,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
723,2018-06-19 15:24:16,81.190701,24.49364,0,19-06-2018 09:54,168,,0,0,12844,4001,0,1,0,0,,300,300,,19-06-2018 09:54,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
724,2018-06-19 15:24:46,81.190701,24.49364,0,19-06-2018 09:54,168,,0,0,12848,4001,0,1,0,0,,300,300,,19-06-2018 09:55,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
725,2018-06-19 15:25:16,81.190701,24.49364,0,19-06-2018 09:55,168,,0,0,12849,4001,0,1,0,0,,300,300,,19-06-2018 09:56,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
726,2018-06-19 15:25:46,81.190701,24.49364,0,19-06-2018 09:55,168,,0,0,12858,4001,0,1,0,0,,300,300,,19-06-2018 09:56,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
727,2018-06-19 15:26:16,81.190701,24.49364,0,19-06-2018 09:56,168,,0,0,12849,4001,0,1,0,0,,300,300,,19-06-2018 09:56,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
728,2018-06-19 15:26:46,81.190701,24.49364,0,19-06-2018 09:56,168,,0,0,12849,4001,0,1,0,0,,300,300,,19-06-2018 09:57,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
729,2018-06-19 15:27:16,81.190701,24.49364,0,19-06-2018 09:57,168,,0,0,12849,4001,0,1,0,0,,300,300,,19-06-2018 09:57,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
730,2018-06-19 15:27:46,81.190701,24.49364,0,19-06-2018 09:57,168,,0,0,12834,4001,0,1,0,0,,300,300,,19-06-2018 09:58,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
731,2018-06-19 15:28:16,81.190701,24.49364,0,19-06-2018 09:58,168,,0,0,12834,4001,0,1,0,0,,300,300,,19-06-2018 09:58,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
732,2018-06-19 15:28:46,81.190701,24.49364,0,19-06-2018 09:58,168,,0,0,12839,4001,0,1,0,0,,300,300,,19-06-2018 09:59,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
733,2018-06-19 15:29:16,81.190701,24.49364,0,19-06-2018 09:59,168,,0,0,12839,4001,0,1,0,0,,300,300,,19-06-2018 10:00,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
734,2018-06-19 15:29:46,81.190701,24.49364,0,19-06-2018 09:59,168,,0,0,12839,4001,0,1,0,0,,300,300,,19-06-2018 10:00,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
735,2018-06-19 15:30:16,81.190701,24.49364,0,19-06-2018 10:00,168,,0,0,12839,4001,0,1,0,0,,300,300,,19-06-2018 10:02,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
736,2018-06-19 15:30:46,81.190701,24.49364,0,19-06-2018 10:00,168,,0,0,12829,4001,0,1,0,0,,300,300,,19-06-2018 10:02,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
737,2018-06-19 15:31:16,81.190701,24.49364,0,19-06-2018 10:01,168,,0,0,12829,4001,0,1,0,12,,300,300,,19-06-2018 10:02,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
738,2018-06-19 15:31:46,81.190701,24.49364,0,19-06-2018 10:01,168,,0,0,12829,4001,0,1,0,12,,300,300,,19-06-2018 10:02,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
739,2018-06-19 15:32:16,81.190701,24.49364,0,19-06-2018 10:02,168,,0,0,12829,4001,0,1,0,0,,300,300,,19-06-2018 10:03,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
740,2018-06-19 15:32:46,81.190701,24.49364,0,19-06-2018 10:02,168,,0,0,12819,4001,0,1,1,0,,300,300,,19-06-2018 10:03,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
741,2018-06-19 15:33:16,81.190701,24.49364,0,19-06-2018 10:03,168,,0,0,12811,4001,0,1,0,6,,300,300,,19-06-2018 10:04,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
742,2018-06-19 15:33:46,81.190701,24.49364,0,19-06-2018 10:03,168,,0,0,12819,4001,0,1,0,0,,300,300,,19-06-2018 10:04,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
743,2018-06-19 15:34:16,81.190701,24.49364,0,19-06-2018 10:04,168,,0,0,12819,4001,0,1,0,0,,300,300,,19-06-2018 10:05,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
744,2018-06-19 15:34:46,81.190701,24.49364,0,19-06-2018 10:04,168,,0,0,12819,4001,0,1,0,0,,300,300,,19-06-2018 10:05,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
745,2018-06-19 15:35:16,81.190701,24.49364,0,19-06-2018 10:05,168,,0,0,12819,4001,0,1,0,0,,300,300,,19-06-2018 10:06,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
746,2018-06-19 15:35:46,81.190701,24.49364,0,19-06-2018 10:05,168,,0,0,12819,4001,0,1,0,0,,300,300,,19-06-2018 10:06,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
747,2018-06-19 15:36:16,81.190701,24.49364,0,19-06-2018 10:06,168,,0,0,12819,4001,0,1,0,0,,300,300,,19-06-2018 10:07,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
748,2018-06-19 15:36:46,81.190701,24.49364,0,19-06-2018 10:06,168,,0,0,12800,4001,0,1,0,0,,300,300,,19-06-2018 10:07,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
749,2018-06-19 15:37:16,81.190701,24.49364,0,19-06-2018 10:07,168,,0,0,12810,4001,0,1,0,0,,300,300,,19-06-2018 10:08,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
750,2018-06-19 15:37:46,81.190701,24.49364,0,19-06-2018 10:07,168,,0,0,12810,4001,0,1,0,0,,300,300,,19-06-2018 10:08,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
751,2018-06-19 15:38:16,81.190701,24.49364,0,19-06-2018 10:08,168,,0,0,12810,4001,0,1,0,0,,300,300,,19-06-2018 10:09,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
752,2018-06-19 15:38:46,81.190701,24.49364,0,19-06-2018 10:08,168,,0,0,12810,4001,0,1,0,0,,300,300,,19-06-2018 10:09,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
753,2018-06-19 15:39:16,81.190701,24.49364,0,19-06-2018 10:09,168,,0,0,12800,4001,0,1,0,0,,300,300,,19-06-2018 10:10,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
754,2018-06-19 15:39:46,81.190701,24.49364,0,19-06-2018 10:09,168,,0,0,12800,4001,0,1,0,0,,300,300,,19-06-2018 10:10,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
755,2018-06-19 15:40:16,81.190701,24.49364,0,19-06-2018 10:10,168,,0,0,12800,4001,0,1,0,0,,300,300,,19-06-2018 10:11,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
756,2018-06-19 15:40:46,81.190701,24.49364,0,19-06-2018 10:10,168,,0,0,12800,4001,0,1,0,0,,300,300,,19-06-2018 10:11,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
757,2018-06-19 15:41:16,81.190701,24.49364,0,19-06-2018 10:11,168,,0,0,12800,4001,0,1,0,0,,300,300,,19-06-2018 10:12,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
758,2018-06-19 15:41:46,81.190701,24.49364,0,19-06-2018 10:11,168,,0,0,12800,4001,0,1,0,0,,300,300,,19-06-2018 10:12,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
759,2018-06-19 15:42:16,81.190701,24.49364,0,19-06-2018 10:12,168,,0,0,12800,4001,0,1,0,0,,300,300,,19-06-2018 10:13,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
760,2018-06-19 15:42:46,81.190701,24.49364,0,19-06-2018 10:12,168,,0,0,12790,4001,0,1,0,0,,300,300,,19-06-2018 10:13,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
761,2018-06-19 15:43:16,81.190701,24.49364,0,19-06-2018 10:13,168,,0,0,12800,4001,0,1,0,0,,300,300,,19-06-2018 10:14,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
762,2018-06-19 15:43:46,81.190701,24.49364,0,19-06-2018 10:13,168,,0,0,12789,4001,0,1,0,0,,300,300,,19-06-2018 10:14,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
763,2018-06-19 15:44:16,81.190701,24.49364,0,19-06-2018 10:14,168,,0,0,12790,4001,0,1,0,0,,300,300,,19-06-2018 10:14,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
764,2018-06-19 15:44:46,81.190701,24.49364,0,19-06-2018 10:14,168,,0,0,12790,4001,0,1,0,0,,300,300,,19-06-2018 10:15,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
765,2018-06-19 15:45:16,81.190701,24.49364,0,19-06-2018 10:15,168,,0,0,12788,4001,0,1,0,0,,300,300,,19-06-2018 10:15,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
766,2018-06-19 15:45:46,81.190701,24.49364,0,19-06-2018 10:15,168,,0,0,12790,4001,0,1,0,0,,300,300,,19-06-2018 10:16,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
767,2018-06-19 15:46:16,81.190701,24.49364,0,19-06-2018 10:16,168,,0,0,12795,4001,0,1,0,0,,300,300,,19-06-2018 10:16,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
768,2018-06-19 15:46:46,81.190701,24.49364,0,19-06-2018 10:16,168,,0,0,12790,4001,0,1,0,0,,300,300,,19-06-2018 10:17,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
769,2018-06-19 15:47:16,81.190701,24.49364,0,19-06-2018 10:17,168,,0,0,12795,4001,0,1,0,0,,300,300,,19-06-2018 10:17,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
770,2018-06-19 15:47:46,81.190701,24.49364,0,19-06-2018 10:17,168,,0,0,12780,4001,0,1,0,0,,300,300,,19-06-2018 10:18,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
771,2018-06-19 15:48:16,81.190701,24.49364,0,19-06-2018 10:18,168,,0,0,12780,4001,0,1,0,0,,300,300,,19-06-2018 10:18,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
772,2018-06-19 15:48:46,81.190701,24.49364,0,19-06-2018 10:18,168,,0,0,12780,4001,0,1,0,0,,300,300,,19-06-2018 10:19,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
773,2018-06-19 15:49:16,81.190701,24.49364,0,19-06-2018 10:19,168,,0,0,12780,4001,0,1,0,0,,300,300,,19-06-2018 10:20,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
774,2018-06-19 15:49:46,81.190701,24.49364,0,19-06-2018 10:19,168,,0,0,12771,4001,0,1,0,6,,300,300,,19-06-2018 10:20,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
775,2018-06-19 15:50:16,81.190701,24.49364,0,19-06-2018 10:20,168,,0,0,12780,4001,0,1,0,0,,300,300,,19-06-2018 10:22,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
776,2018-06-19 15:50:46,81.190701,24.49364,0,19-06-2018 10:20,168,,0,0,12771,4001,0,1,0,0,,300,300,,19-06-2018 10:22,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
777,2018-06-19 15:51:16,81.190701,24.49364,0,19-06-2018 10:21,168,,0,0,12771,4001,0,1,0,0,,300,300,,19-06-2018 10:22,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
778,2018-06-19 15:51:46,81.190701,24.49364,0,19-06-2018 10:21,168,,0,0,12780,4001,0,1,0,0,,300,300,,19-06-2018 10:22,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
779,2018-06-19 15:52:16,81.190701,24.49364,0,19-06-2018 10:22,168,,0,0,12771,4001,0,1,0,0,,300,300,,19-06-2018 10:22,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
780,2018-06-19 15:52:46,81.190701,24.49364,0,19-06-2018 10:22,168,,0,0,12771,4001,0,1,0,0,,300,300,,19-06-2018 10:23,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
781,2018-06-19 15:53:16,81.190701,24.49364,0,19-06-2018 10:23,168,,0,0,12771,4001,0,1,0,0,,300,300,,19-06-2018 10:24,,,"24.49364, 81.190701",0.0,0.008333333333333333,0.0
